issuer_name;seller_name;seller_org_id;dept_name;seller_dept_id;payment_channel;tyyp;tehinguid;summas;price_add_sum;fee_sum;a_date;buyer_channel;piirkond;liiniomanik
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;rahalaadimine;1;30;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;isikustamine;2;2;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;kaardimyyk;7;21;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;kaardimyyk;1;3;0;0;2026-4;Seller;Piirkond 12;Liiniomanik 12
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;rahalaadimine;1;10;0;0;2026-4;Seller;Piirkond 13;Liiniomanik 13
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;rahalaadimine;1;30;0;0;2026-4;Seller;Piirkond 14;Liiniomanik 14
Sõidukaardi Keskus OÜ;Teenustasu Partner OÜ;8700;Teenustasu Partner OÜ;8700;C;isikustamine;1;1;0;0;2026-4;Seller;Piirkond 5;Liiniomanik 5
Sõidukaardi Keskus OÜ;Teenustasu Partner OÜ;8700;Teenustasu Partner OÜ;8700;C;kaardimyyk;9;21;0;0;2026-4;Seller;Piirkond 6;Liiniomanik 6
Sõidukaardi Keskus OÜ;Teenustasu Partner OÜ;8700;Teenustasu Partner OÜ;8700;C;rahalaadimine;1;37;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Kiire Kaart OÜ;5032;Kiire Kaart OÜ;5032;I;rahalaadimine;2;0;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Sõidupunkt Partner OÜ;5896;Sõidupunkt Partner OÜ;5896;C;isikustamine;111;111;0;0;2026-4;Seller;Piirkond 8;Liiniomanik 8
Sõidukaardi Keskus OÜ;Sõidupunkt Partner OÜ;5896;Sõidupunkt Partner OÜ;5896;C;kaardimyyk;230;620;0;0;2026-4;Seller;Piirkond 9;Liiniomanik 9
Sõidukaardi Keskus OÜ;Sõidupunkt Partner OÜ;5896;Sõidupunkt Partner OÜ;5896;C;rahalaadimine;127;22;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Sõidupunkt Partner OÜ;5896;Sõidupunkt Partner OÜ;5896;C;isikustamine;12;12;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Sõidupunkt Partner OÜ;5896;Sõidupunkt Partner OÜ;5896;C;kaardimyyk;31;23;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Sõidupunkt Partner OÜ;5896;Sõidupunkt Partner OÜ;5896;C;rahalaadimine;6;30;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Kaardiruum OÜ;9484;Kaardiruum OÜ;9484;C;isikustamine;2;0;0;0;2026-4;Seller;Piirkond 12;Liiniomanik 12
Sõidukaardi Keskus OÜ;Bussijaama Teenused OÜ;1794;Bussijaama Teenused OÜ;1794;C;isikustamine;12;0;0;0;2026-4;Seller;Piirkond 13;Liiniomanik 13
Sõidukaardi Keskus OÜ;Bussijaama Teenused OÜ;1794;Bussijaama Teenused OÜ;1794;C;kaardimyyk;11;33;0;0;2026-4;Seller;Piirkond 14;Liiniomanik 14
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;C;isikustamine;2;2;0;0;2026-4;Seller;Piirkond 5;Liiniomanik 5
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;E;isikustamine;13;13;0;0;2026-4;Seller;Piirkond 6;Liiniomanik 6
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;E;kaardimyyk;31;102;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;C;kaardimyyk;9;21;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;E;rahalaadimine;7;120;0;0;2026-4;Seller;Piirkond 8;Liiniomanik 8
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;C;rahalaadimine;1;70;0;0;2026-4;Seller;Piirkond 9;Liiniomanik 9
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;C;isikustamine;21;21;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;C;kaardimyyk;11;123;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;C;rahalaadimine;1;26;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;C;isikustamine;6;6;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;E;isikustamine;9;;0;0;2026-4;Seller;Piirkond 12;Liiniomanik 12
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;C;kaardimyyk;10;30;0;0;2026-4;Seller;Piirkond 13;Liiniomanik 13
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;E;kaardimyyk;12;36;0;0;2026-4;Seller;Piirkond 14;Liiniomanik 14
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;C;rahalaadimine;11;123;0;0;2026-4;Seller;Piirkond 5;Liiniomanik 5
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;E;rahalaadimine;10;61;0;0;2026-4;Seller;Piirkond 6;Liiniomanik 6
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;C;isikustamine;22;22;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;E;isikustamine;1;1;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;C;kaardimyyk;1;111;0;0;2026-4;Seller;Piirkond 8;Liiniomanik 8
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;E;kaardimyyk;10;30;0;0;2026-4;Seller;Piirkond 9;Liiniomanik 9
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;C;rahalaadimine;6;61;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;E;rahalaadimine;2;1;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;E;isikustamine;13;13;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;C;isikustamine;2;2;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;E;kaardimyyk;23;62;0;0;2026-4;Seller;Piirkond 12;Liiniomanik 12
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;C;kaardimyyk;2;6;0;0;2026-4;Seller;Piirkond 13;Liiniomanik 13
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;E;rahalaadimine;161;1122;0;0;2026-4;Seller;Piirkond 14;Liiniomanik 14
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;C;rahalaadimine;13;77;0;0;2026-4;Seller;Piirkond 5;Liiniomanik 5
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;E;isikustamine;6;6;0;0;2026-4;Seller;Piirkond 6;Liiniomanik 6
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;C;isikustamine;3;3;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;C;kaardimyyk;3;13;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;E;kaardimyyk;12;36;0;0;2026-4;Seller;Piirkond 8;Liiniomanik 8
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;C;rahalaadimine;1;10;0;0;2026-4;Seller;Piirkond 9;Liiniomanik 9
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;E;rahalaadimine;1;20;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;C;isikustamine;1;1;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;E;isikustamine;1;1;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;E;kaardimyyk;7;21;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;C;kaardimyyk;11;33;0;0;2026-4;Seller;Piirkond 12;Liiniomanik 12
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;E;rahalaadimine;9;37;0;0;2026-4;Seller;Piirkond 13;Liiniomanik 13
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;C;rahalaadimine;7;73;0;0;2026-4;Seller;Piirkond 14;Liiniomanik 14
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;E;isikustamine;1;1;0;0;2026-4;Seller;Piirkond 5;Liiniomanik 5
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;C;isikustamine;3;3;0;0;2026-4;Seller;Piirkond 6;Liiniomanik 6
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;C;kaardimyyk;11;33;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;E;kaardimyyk;7;21;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;E;rahalaadimine;6;32;0;0;2026-4;Seller;Piirkond 8;Liiniomanik 8
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;C;rahalaadimine;27;206;0;0;2026-4;Seller;Piirkond 9;Liiniomanik 9
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;C;isikustamine;2;2;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;E;kaardimyyk;2;6;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;C;kaardimyyk;3;13;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;C;rahalaadimine;1;10;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;E;rahalaadimine;2;7;0;0;2026-4;Seller;Piirkond 12;Liiniomanik 12
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;C;kaardimyyk;1;3;0;0;2026-4;Seller;Piirkond 13;Liiniomanik 13
Sõidukaardi Keskus OÜ;Kaardilahendus OÜ;9681;Kaardilahendus OÜ;9681;E;kaardimyyk;7;21;0;0;2026-4;Seller;Piirkond 14;Liiniomanik 14
Sõidukaardi Keskus OÜ;Piletipesa OÜ;1528;Piletipesa OÜ;1528;C;isikustamine;161;161;0;0;2026-4;Seller;Piirkond 5;Liiniomanik 5
Sõidukaardi Keskus OÜ;Piletipesa OÜ;1528;Piletipesa OÜ;1528;C;kaardimyyk;201;603;0;0;2026-4;Seller;Piirkond 6;Liiniomanik 6
Sõidukaardi Keskus OÜ;Piletipesa OÜ;1528;Piletipesa OÜ;1528;C;rahalaadimine;133;331;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;isikustamine;212;212;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;kaardimyyk;721;2172;0;0;2026-4;Seller;Piirkond 8;Liiniomanik 8
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;kaardi tagasiost;37;-111;0;0;2026-4;Seller;Piirkond 9;Liiniomanik 9
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;rahalaadimine;373;130;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;isikustamine;2;2;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;kaardimyyk;3;2;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;rahalaadimine;1;20;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;isikustamine;3;3;0;0;2026-4;Seller;Piirkond 12;Liiniomanik 12
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;kaardimyyk;110;120;0;0;2026-4;Seller;Piirkond 13;Liiniomanik 13
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;rahalaadimine;111;21;0;0;2026-4;Seller;Piirkond 14;Liiniomanik 14
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;isikustamine;3;3;0;0;2026-4;Seller;Piirkond 5;Liiniomanik 5
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;kaardimyyk;32;136;0;0;2026-4;Seller;Piirkond 6;Liiniomanik 6
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;rahalaadimine;237;1721;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;isikustamine;63;63;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;kaardimyyk;72;237;0;0;2026-4;Seller;Piirkond 8;Liiniomanik 8
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;rahalaadimine;236;113;0;0;2026-4;Seller;Piirkond 9;Liiniomanik 9
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;isikustamine;3;3;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;kaardimyyk;17;111;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;rahalaadimine;210;132;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;isikustamine;11;11;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;kaardimyyk;61;122;0;0;2026-4;Seller;Piirkond 12;Liiniomanik 12
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;rahalaadimine;20;112;0;0;2026-4;Seller;Piirkond 13;Liiniomanik 13
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;isikustamine;1;1;0;0;2026-4;Seller;Piirkond 14;Liiniomanik 14
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;kaardimyyk;122;37;0;0;2026-4;Seller;Piirkond 5;Liiniomanik 5
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;rahalaadimine;31;127;0;0;2026-4;Seller;Piirkond 6;Liiniomanik 6
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;isikustamine;32;32;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;kaardimyyk;61;122;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;rahalaadimine;116;16;0;0;2026-4;Seller;Piirkond 8;Liiniomanik 8
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;isikustamine;10;10;0;0;2026-4;Seller;Piirkond 9;Liiniomanik 9
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;kaardimyyk;22;227;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;rahalaadimine;32;222;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;isikustamine;162;162;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;kaardimyyk;236;76;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;rahalaadimine;137;133;0;0;2026-4;Seller;Piirkond 12;Liiniomanik 12
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;isikustamine;11;11;0;0;2026-4;Seller;Piirkond 13;Liiniomanik 13
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;kaardimyyk;3;111;0;0;2026-4;Seller;Piirkond 14;Liiniomanik 14
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;rahalaadimine;31;311;0;0;2026-4;Seller;Piirkond 5;Liiniomanik 5
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;sooduskaardi isikustamine;1;1;0;0;2026-4;Seller;Piirkond 6;Liiniomanik 6
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;isikustamine;23;23;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;kaardimyyk;67;201;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;rahalaadimine;11;133;0;0;2026-4;Seller;Piirkond 8;Liiniomanik 8
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;isikustamine;132;132;0;0;2026-4;Seller;Piirkond 9;Liiniomanik 9
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;kaardimyyk;12;1167;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;rahalaadimine;22;2103;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;isikustamine;100;100;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;kaardimyyk;102;327;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;rahalaadimine;300;3231;0;0;2026-4;Seller;Piirkond 12;Liiniomanik 12
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;isikustamine;130;130;0;0;2026-4;Seller;Piirkond 13;Liiniomanik 13
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;kaardimyyk;131;133;0;0;2026-4;Seller;Piirkond 14;Liiniomanik 14
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;rahalaadimine;361;132;0;0;2026-4;Seller;Piirkond 5;Liiniomanik 5
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;isikustamine;3;3;0;0;2026-4;Seller;Piirkond 6;Liiniomanik 6
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;kaardimyyk;1;31;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;rahalaadimine;11;3;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;isikustamine;13;13;0;0;2026-4;Seller;Piirkond 8;Liiniomanik 8
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;kaardimyyk;112;336;0;0;2026-4;Seller;Piirkond 9;Liiniomanik 9
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;rahalaadimine;331;233;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;isikustamine;2;2;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;kaardimyyk;10;30;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;rahalaadimine;17;162;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;isikustamine;1;1;0;0;2026-4;Seller;Piirkond 12;Liiniomanik 12
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;kaardimyyk;1;3;0;0;2026-4;Seller;Piirkond 13;Liiniomanik 13
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;rahalaadimine;1;20;0;0;2026-4;Seller;Piirkond 14;Liiniomanik 14
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;isikustamine;11;11;0;0;2026-4;Seller;Piirkond 5;Liiniomanik 5
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;kaardimyyk;31;23;0;0;2026-4;Seller;Piirkond 6;Liiniomanik 6
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;rahalaadimine;21;13;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;isikustamine;3;3;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;kaardimyyk;7;21;0;0;2026-4;Seller;Piirkond 8;Liiniomanik 8
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;isikustamine;27;27;0;0;2026-4;Seller;Piirkond 9;Liiniomanik 9
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;kaardimyyk;17;111;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;rahalaadimine;27;261;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;rahalaadimine;1;10;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;rahalaadimine;1;10;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;isikustamine;6;6;0;0;2026-4;Seller;Piirkond 12;Liiniomanik 12
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;kaardimyyk;101;303;0;0;2026-4;Seller;Piirkond 13;Liiniomanik 13
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;rahalaadimine;211;2133;0;0;2026-4;Seller;Piirkond 14;Liiniomanik 14
Sõidukaardi Keskus OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;isikustamine;7;7;0;0;2026-4;Seller;Piirkond 5;Liiniomanik 5
